event,string,bow_dir,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,from,to,q0,q1,q2,q3,q4,q5,timestamp
note,G,up,0.1550612244897959,0.17142857142857143,0.16008163265306122,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.3165690613516423,0.123079672575652,1.7160297319493232,-4.13086837934166,0.4932050787595168,-0.7643656738474653,65.05
note,G,up,0.1576734693877551,0.1737142857142857,0.15989795918367347,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.310586845872819,0.12233046641389378,1.7158384274004306,-4.1322300551101225,0.4953537484092774,-0.7569044656389925,65.06
note,G,up,0.16028571428571428,0.17600000000000002,0.15971428571428573,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.304604752045203,0.1215810694080518,1.715646883795557,-4.133591477307679,0.49750241805903817,-0.7494436736222685,65.07000000000001
note,G,up,0.16289795918367345,0.17828571428571433,0.15953061224489798,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2986225539451235,0.12083172011323073,1.715455459718674,-4.134952645934328,0.49965132039990223,-0.7419827428749615,65.08
note,G,up,0.16551020408163264,0.1805714285714286,0.1593469387755102,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.292640286330069,0.12008251395147251,1.7152640057597932,-4.136314321702792,0.501799990049663,-0.7345216733970716,65.09
note,G,up,0.16812244897959183,0.18285714285714286,0.15916326530612246,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.287065845696827,0.11933712467138913,1.716253309055667,-4.13829014620705,0.5047295710427848,-0.7279144906568105,65.1
note,G,up,0.17073469387755102,0.18514285714285716,0.1589795918367347,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.281628523352523,0.11859321443295479,1.7176402819761365,-4.140473391712908,0.5079225583650737,-0.7215943414925288,65.11
note,G,up,0.1733469387755102,0.18742857142857142,0.15879591836734694,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.276191322659426,0.11784939961656227,1.7190275238345847,-4.142656383647862,0.5111151966507073,-0.7152744697894129,65.12
note,G,up,0.17595918367346938,0.18971428571428572,0.15861224489795916,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2707540524513536,0.1171054416671069,1.7204147059290378,-4.144839882724627,0.5143080676274445,-0.7089545980862972,65.13
note,G,up,0.17857142857142855,0.192,0.15842857142857142,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.265316834379513,0.11636148371765165,1.7218019776694837,-4.147022621088674,0.5175009386041816,-0.7026348651137642,65.14
note,G,up,0.18118367346938774,0.19428571428571428,0.15824489795918367,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2598796510651598,0.1156175734792173,1.7231891597639366,-4.149205866594533,0.5206935768898153,-0.6963147159494827,65.15
note,G,up,0.18379591836734693,0.1965714285714286,0.15806122448979593,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2544423460995997,0.11487375866282479,1.7245761625664038,-4.151389112100393,0.5238864478665524,-0.6899948442463668,65.16
note,G,up,0.18640816326530613,0.1988571428571429,0.15787755102040818,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2490051454065028,0.11412975300234862,1.7259634343068497,-4.153572104035345,0.5270790861521861,-0.6836749725432509,65.17
note,G,up,0.18902040816326532,0.20114285714285718,0.15769387755102043,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2435678230621985,0.11338574734187234,1.7273505566373073,-4.155755095970298,0.5302719571289232,-0.6773551008401351,65.18
note,G,up,0.19163265306122448,0.20342857142857146,0.15751020408163266,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.23813057023287,0.11264212336956358,1.7287376490857675,-4.157938087905251,0.5334644790690051,-0.6710352291370192,65.19
note,G,up,0.19424489795918365,0.20571428571428574,0.1573265306122449,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2326934477441203,0.11189802228704548,1.7301248909442157,-4.1601208262692975,0.5366572337001905,-0.6647154961644863,65.2
note,G,up,0.19685714285714284,0.20800000000000002,0.15714285714285714,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.227256055884841,0.11115425518167399,1.731511893746683,-4.162304325346063,0.5398503373680312,-0.6583953470002046,65.21000000000001
note,G,up,0.19946938775510203,0.2102857142857143,0.1569591836734694,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.221818889949232,0.11041029723221862,1.7328991057231335,-4.1644875708519224,0.5430428593081131,-0.6520754752970888,65.22
note,G,up,0.20208163265306123,0.21257142857142858,0.15677551020408165,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.216381637119903,0.10966629157174246,1.7342865567555652,-4.166670562786875,0.5462356139392985,-0.6457556035939731,65.23
note,G,up,0.20469387755102042,0.21485714285714286,0.15659183673469387,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.210799167507005,0.10854746813079286,1.735676577639794,-4.169620606714305,0.5496992210149632,-0.6390986165744579,65.24
note,G,up,0.2073061224489796,0.21714285714285717,0.15640816326530613,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2052127876767416,0.10741829139830017,1.7370671363999803,-4.1725911898851695,0.5531702742059399,-0.6324324733364726,65.25
note,G,up,0.2099183673469388,0.21942857142857147,0.15622448979591835,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.199626442603966,0.10628935322091215,1.7384576353961714,-4.17556202662694,0.5566410947058131,-0.6257661913679042,65.26
note,G,up,0.21253061224489797,0.22171428571428575,0.1560408163265306,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1940400627737024,0.10516022419944049,1.7398480148643718,-4.178533116939618,0.5601123805878936,-0.6191000481299191,65.27
note,G,up,0.21514285714285714,0.22400000000000003,0.15585714285714286,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1884767792940094,0.10400294567561641,1.7413456408221029,-4.181281064854484,0.5634317191793854,-0.6124323788555222,65.28
note,G,up,0.21775510204081633,0.2262857142857143,0.15567346938775511,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1829290497900575,0.10282677358750181,1.7429157605061092,-4.183878645221734,0.5666491390675423,-0.6057638771976279,65.29
note,G,up,0.22036734693877552,0.2285714285714286,0.15548979591836737,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.177381389801081,0.1016506014993871,1.7444856411341343,-4.186476479159891,0.5698663262645955,-0.5990953755397337,65.3
note,G,up,0.22297959183673471,0.23085714285714287,0.1553061224489796,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1718337471908487,0.10047438170025147,1.7460556114081522,-4.189074059527141,0.5730837461527525,-0.592427151343005,65.31
note,G,up,0.22559183673469388,0.23314285714285715,0.15512244897959182,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1662860350656405,0.09929811419009493,1.7476257310921586,-4.191671893465298,0.5763011660409094,-0.5857586496851108,65.32000000000001
note,G,up,0.22820408163265307,0.23542857142857146,0.15493877551020407,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1607384098341518,0.09812198981300124,1.7491957611301718,-4.1942699809743615,0.5795188186201699,-0.5790901480272166,65.33
note,G,up,0.23081632653061224,0.23771428571428574,0.15475510204081633,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1551907324664312,0.09694581772488664,1.7507656118761994,-4.196867054199798,0.5827360058172231,-0.5724219238304884,65.34
note,G,up,0.23342857142857143,0.24000000000000002,0.15457142857142858,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1496430377199673,0.09576950250370908,1.7523357913242008,-4.199464888137955,0.5859531930142765,-0.5657534221725942,65.35
note,G,up,0.23604081632653062,0.24228571428571433,0.1543877551020408,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1440953777309906,0.09459318728253163,1.753905582306233,-4.2020627220761115,0.5891708455935367,-0.5590849205146999,65.36
note,G,up,0.23865306122448982,0.2445714285714286,0.15420408163265306,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.138562142099406,0.09334368335523835,1.7554252014142273,-4.204560902647973,0.5924140941941829,-0.5524186385461318,65.37
note,G,up,0.241265306122449,0.24685714285714289,0.15402040816326532,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1331175728189185,0.09164230834866005,1.756635422318655,-4.2064484844767325,0.5958167362007294,-0.5457662296358516,65.38
note,G,up,0.24387755102040817,0.24914285714285717,0.15383673469387754,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1276730904321504,0.08994102876412358,1.7578451053471253,-4.208335559163678,0.5992193782072759,-0.5391138207255715,65.39
note,G,up,0.24648979591836734,0.25142857142857145,0.1536530612244898,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1222285559091505,0.08823955833550334,1.7590553262515531,-4.210223140992437,0.6026222529049257,-0.5324612730847083,65.4
note,G,up,0.24910204081632653,0.2537142857142857,0.15346938775510202,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1167840735223824,0.08653818332892504,1.760265188572009,-4.21211046925029,0.6060251276025759,-0.5258090029050111,65.41
note,G,up,0.2517142857142857,0.256,0.1532857142857143,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1115212337662834,0.0851426836775675,1.7614109540075271,-4.214406553809589,0.6094724463009951,-0.5191885020287934,65.42
note,G,up,0.2543265306122449,0.2582857142857143,0.15310204081632653,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.106306550509379,0.08382857902792684,1.7625393281204182,-4.2168119274296325,0.6129318649367965,-0.5125770186404632,65.43
note,G,up,0.2569387755102041,0.26057142857142856,0.15291836734693878,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1014641720818683,0.08251800499383544,1.7648798057035888,-4.219094572730881,0.6159100783705509,-0.5062954365782222,65.44
note,G,up,0.2595510204081633,0.2628571428571429,0.15273469387755104,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.0966200210224852,0.08135228161930574,1.7671335657296072,-4.221113504289261,0.618814063342287,-0.49995877847457804,65.45
note,G,up,0.2621632653061225,0.2651428571428572,0.15255102040816326,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.0917551892579267,0.08025397391735867,1.7692823502979158,-4.223016807514229,0.6217085079787799,-0.49357869769849216,65.46000000000001
note,G,up,0.26477551020408163,0.26742857142857146,0.15236734693877552,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.086890270599649,0.0791557139264325,1.771430925692241,-4.224919857168292,0.6246034179974793,-0.48719861692240585,65.47
note,G,up,0.2673877551020408,0.2697142857142857,0.15218367346938774,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.0820253345626267,0.07805754935754827,1.7735794413225707,-4.2268223996805405,0.6274983280161788,-0.48081853614632,65.48
note,G,up,0.27,0.272,0.152,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.077160433283093,0.0769592416556012,1.7757281960088815,-4.228725449334602,0.630393005343775,-0.4744383166396515,65.49
note,G,down,0.27,0.272,0.152,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.077160433283093,0.0769592416556012,1.7757281960088815,-4.228725449334602,0.630393005343775,-0.4744383166396515,65.5
note,G,down,0.2673877551020408,0.2697142857142857,0.15218367346938774,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.0820253345626267,0.07805754935754827,1.7735794413225707,-4.2268223996805405,0.6274983280161788,-0.48081853614632,65.51
note,G,down,0.26477551020408163,0.26742857142857146,0.1523673469387755,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.086890270599649,0.0791557139264325,1.771430925692241,-4.224919857168292,0.6246034179974793,-0.48719861692240585,65.52
note,G,down,0.2621632653061225,0.2651428571428572,0.1525510204081633,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.0917551892579267,0.08025397391735867,1.7692823502979158,-4.223016807514229,0.6217085079787799,-0.49357869769849216,65.53
note,G,down,0.2595510204081633,0.2628571428571429,0.15273469387755104,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.0966200210224852,0.08135228161930574,1.7671335657296072,-4.221113504289261,0.618814063342287,-0.49995877847457804,65.54
note,G,down,0.2569387755102041,0.26057142857142856,0.15291836734693878,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1014641720818683,0.08251800499383544,1.7648798057035888,-4.219094572730881,0.6159100783705509,-0.5062954365782222,65.55
note,G,down,0.2543265306122449,0.2582857142857143,0.15310204081632653,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.106306550509379,0.08382857902792684,1.7625393281204182,-4.2168119274296325,0.6129318649367965,-0.5125770186404632,65.56
note,G,down,0.2517142857142857,0.25600000000000006,0.15328571428571428,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1115212337662834,0.0851426836775675,1.7614109540075271,-4.214406553809589,0.6094724463009951,-0.5191885020287934,65.57000000000001
note,G,down,0.24910204081632653,0.2537142857142857,0.15346938775510202,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1167840735223824,0.08653818332892504,1.760265188572009,-4.21211046925029,0.6060251276025759,-0.5258090029050111,65.58
note,G,down,0.24648979591836734,0.25142857142857145,0.1536530612244898,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1222285559091505,0.08823955833550334,1.7590553262515531,-4.210223140992437,0.6026222529049257,-0.5324612730847083,65.59
note,G,down,0.24387755102040817,0.24914285714285717,0.15383673469387754,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1276730904321504,0.08994102876412358,1.7578451053471253,-4.208335559163678,0.5992193782072759,-0.5391138207255715,65.6
note,G,down,0.24126530612244898,0.24685714285714289,0.1540204081632653,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1331175728189185,0.09164230834866005,1.756635422318655,-4.2064484844767325,0.5958167362007294,-0.5457662296358516,65.61
note,G,down,0.2386530612244898,0.24457142857142858,0.15420408163265306,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.138562142099406,0.09334368335523835,1.7554252014142273,-4.204560902647973,0.5924140941941829,-0.5524186385461318,65.62
note,G,down,0.2360408163265306,0.2422857142857143,0.1543877551020408,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1440953777309906,0.09459318728253163,1.753905582306233,-4.2020627220761115,0.5891708455935367,-0.5590849205146999,65.63
note,G,down,0.23342857142857143,0.24000000000000002,0.15457142857142858,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1496430377199673,0.09576950250370908,1.7523357913242008,-4.199464888137955,0.5859531930142765,-0.5657534221725942,65.64
note,G,down,0.23081632653061224,0.23771428571428574,0.15475510204081633,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1551907324664312,0.09694581772488664,1.7507656118761994,-4.196867054199798,0.5827360058172231,-0.5724219238304884,65.65
note,G,down,0.2282040816326531,0.23542857142857146,0.15493877551020407,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1607384098341518,0.09812198981300124,1.7491957611301718,-4.1942699809743615,0.5795188186201699,-0.5790901480272166,65.66
note,G,down,0.2255918367346939,0.23314285714285718,0.15512244897959185,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1662860350656405,0.09929811419009493,1.7476257310921586,-4.191671893465298,0.5763011660409094,-0.5857586496851108,65.67
note,G,down,0.22297959183673471,0.2308571428571429,0.15530612244897962,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1718337471908487,0.10047438170025147,1.7460556114081522,-4.189074059527141,0.5730837461527525,-0.592427151343005,65.68
note,G,down,0.22036734693877552,0.2285714285714286,0.15548979591836737,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.177381389801081,0.1016506014993871,1.7444856411341343,-4.186476479159891,0.5698663262645955,-0.5990953755397337,65.69
note,G,down,0.21775510204081633,0.2262857142857143,0.15567346938775511,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1829290497900575,0.10282677358750181,1.7429157605061092,-4.183878645221734,0.5666491390675423,-0.6057638771976279,65.7
note,G,down,0.21514285714285714,0.22400000000000003,0.15585714285714286,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1884767792940094,0.10400294567561641,1.7413456408221029,-4.181281064854484,0.5634317191793854,-0.6124323788555222,65.71000000000001
note,G,down,0.21253061224489794,0.22171428571428572,0.1560408163265306,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.1940400627737024,0.10516022419944049,1.7398480148643718,-4.178533116939618,0.5601123805878936,-0.6191000481299191,65.72
note,G,down,0.20991836734693875,0.21942857142857142,0.15622448979591835,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.199626442603966,0.10628935322091215,1.7384576353961714,-4.17556202662694,0.5566410947058131,-0.6257661913679042,65.73
note,G,down,0.2073061224489796,0.21714285714285717,0.15640816326530613,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2052127876767416,0.10741829139830017,1.7370671363999803,-4.1725911898851695,0.5531702742059399,-0.6324324733364726,65.74
note,G,down,0.20469387755102042,0.21485714285714286,0.15659183673469387,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.210799167507005,0.10854746813079286,1.735676577639794,-4.169620606714305,0.5496992210149632,-0.6390986165744579,65.75
note,G,down,0.20208163265306123,0.21257142857142858,0.15677551020408165,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.216381637119903,0.10966629157174246,1.7342865567555652,-4.166670562786875,0.5462356139392985,-0.6457556035939731,65.76
note,G,down,0.19946938775510203,0.2102857142857143,0.1569591836734694,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.221818889949232,0.11041029723221862,1.7328991057231335,-4.1644875708519224,0.5430428593081131,-0.6520754752970888,65.77
note,G,down,0.19685714285714284,0.20800000000000002,0.15714285714285714,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.227256055884841,0.11115425518167399,1.731511893746683,-4.162304325346063,0.5398503373680312,-0.6583953470002046,65.78
note,G,down,0.19424489795918365,0.20571428571428574,0.1573265306122449,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2326934477441203,0.11189802228704548,1.7301248909442157,-4.1601208262692975,0.5366572337001905,-0.6647154961644863,65.79
note,G,down,0.19163265306122448,0.20342857142857146,0.15751020408163266,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.23813057023287,0.11264212336956358,1.7287376490857675,-4.157938087905251,0.5334644790690051,-0.6710352291370192,65.8
note,G,down,0.18902040816326532,0.20114285714285715,0.1576938775510204,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2435678230621985,0.11338574734187234,1.7273505566373073,-4.155755095970298,0.5302719571289232,-0.6773551008401351,65.81
note,G,down,0.18640816326530613,0.19885714285714287,0.15787755102040815,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2490051454065028,0.11412975300234862,1.7259634343068497,-4.153572104035345,0.5270790861521861,-0.6836749725432509,65.82000000000001
note,G,down,0.18379591836734693,0.1965714285714286,0.15806122448979593,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2544423460995997,0.11487375866282479,1.7245761625664038,-4.151389112100393,0.5238864478665524,-0.6899948442463668,65.83
note,G,down,0.18118367346938774,0.19428571428571428,0.15824489795918367,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2598796510651598,0.1156175734792173,1.7231891597639366,-4.149205866594533,0.5206935768898153,-0.6963147159494827,65.84
note,G,down,0.17857142857142855,0.192,0.15842857142857142,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.265316834379513,0.11636148371765165,1.7218019776694837,-4.147022621088674,0.5175009386041816,-0.7026348651137642,65.85
note,G,down,0.17595918367346938,0.18971428571428572,0.1586122448979592,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2707540524513536,0.1171054416671069,1.7204147059290378,-4.144839882724627,0.5143080676274445,-0.7089545980862972,65.86
note,G,down,0.17334693877551022,0.18742857142857144,0.15879591836734694,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.276191322659426,0.11784939961656227,1.7190275238345847,-4.142656383647862,0.5111151966507073,-0.7152744697894129,65.87
note,G,down,0.17073469387755102,0.18514285714285716,0.1589795918367347,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.281628523352523,0.11859321443295479,1.7176402819761365,-4.140473391712908,0.5079225583650737,-0.7215943414925288,65.88
note,G,down,0.16812244897959183,0.18285714285714286,0.15916326530612246,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.287065845696827,0.11933712467138913,1.716253309055667,-4.13829014620705,0.5047295710427848,-0.7279144906568105,65.89
note,G,down,0.16551020408163264,0.18057142857142858,0.1593469387755102,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.292640286330069,0.12008251395147251,1.7152640057597932,-4.136314321702792,0.501799990049663,-0.7345216733970716,65.9
note,G,down,0.16289795918367345,0.1782857142857143,0.15953061224489798,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2986225539451235,0.12083172011323073,1.715455459718674,-4.134952645934328,0.49965132039990223,-0.7419827428749615,65.91
note,G,down,0.16028571428571428,0.17600000000000002,0.1597142857142857,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.304604752045203,0.1215810694080518,1.715646883795557,-4.133591477307679,0.49750241805903817,-0.7494436736222685,65.92
note,G,down,0.1576734693877551,0.1737142857142857,0.15989795918367347,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.310586845872819,0.12233046641389378,1.7158384274004306,-4.1322300551101225,0.4953537484092774,-0.7569044656389925,65.93
note,G,down,0.1550612244897959,0.17142857142857143,0.16008163265306122,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.3165690613516423,0.123079672575652,1.7160297319493232,-4.13086837934166,0.4932050787595168,-0.7643656738474653,65.94
note,G,down,0.1524489795918367,0.16914285714285715,0.16026530612244896,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.322551189936746,0.12382906958149409,1.7162211560262062,-4.12950721071501,0.49105640910975623,-0.7718263271336065,65.95
note,G,down,0.14983673469387754,0.16685714285714284,0.16044897959183674,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.328515731233079,0.1246486494991329,1.7167913344231787,-4.128306806043148,0.4889217009262057,-0.7793394205800765,65.96000000000001
note,G,down,0.14722448979591837,0.1645714285714286,0.16063265306122448,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.3350151207499885,0.12612435137668387,1.7172162265476247,-4.12746368277869,0.4866936836101501,-0.7873597130375571,65.97
note,G,down,0.14461224489795918,0.16228571428571428,0.16081632653061226,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.341558287322644,0.12759299202313634,1.7175771413151228,-4.126809469839652,0.4844887027133413,-0.7954162141771697,65.98
note,G,down,0.142,0.16,0.161,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.3480491264975814,0.12909674798099768,1.7177571205869098,-4.125968121571541,0.48229582175391483,-0.8034840912245782,65.99
note,G,up,0.142,0.16,0.161,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.3480491264975814,0.12909674798099768,1.7177571205869098,-4.125968121571541,0.48229582175391483,-0.8034840912245782,66.0
note,G,up,0.14461224489795918,0.16228571428571428,0.16081632653061226,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.341558287322644,0.12759299202313634,1.7175771413151228,-4.126809469839652,0.4844887027133413,-0.7954162141771697,66.01
note,G,up,0.14722448979591835,0.1645714285714286,0.16063265306122448,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.3350151207499885,0.12612435137668387,1.7172162265476247,-4.12746368277869,0.4866936836101501,-0.7873597130375571,66.02
note,G,up,0.14983673469387754,0.16685714285714284,0.16044897959183677,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.328515731233079,0.1246486494991329,1.7167913344231787,-4.128306806043148,0.4889217009262057,-0.7793394205800765,66.03
note,G,up,0.15244897959183673,0.16914285714285715,0.16026530612244896,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.322551189936746,0.12382906958149409,1.7162211560262062,-4.12950721071501,0.49105640910975623,-0.7718263271336065,66.04
note,G,up,0.1550612244897959,0.17142857142857143,0.16008163265306122,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.3165690613516423,0.123079672575652,1.7160297319493232,-4.13086837934166,0.4932050787595168,-0.7643656738474653,66.05
note,G,up,0.1576734693877551,0.1737142857142857,0.15989795918367347,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.310586845872819,0.12233046641389378,1.7158384274004306,-4.1322300551101225,0.4953537484092774,-0.7569044656389925,66.06
note,G,up,0.16028571428571428,0.17600000000000002,0.15971428571428573,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.304604752045203,0.1215810694080518,1.715646883795557,-4.133591477307679,0.49750241805903817,-0.7494436736222685,66.07000000000001
note,G,up,0.16289795918367345,0.17828571428571433,0.15953061224489798,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2986225539451235,0.12083172011323073,1.715455459718674,-4.134952645934328,0.49965132039990223,-0.7419827428749615,66.08
note,G,up,0.16551020408163264,0.1805714285714286,0.1593469387755102,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.292640286330069,0.12008251395147251,1.7152640057597932,-4.136314321702792,0.501799990049663,-0.7345216733970716,66.09
note,G,up,0.16812244897959183,0.18285714285714286,0.15916326530612246,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.287065845696827,0.11933712467138913,1.716253309055667,-4.13829014620705,0.5047295710427848,-0.7279144906568105,66.1
note,G,up,0.17073469387755102,0.18514285714285716,0.1589795918367347,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.281628523352523,0.11859321443295479,1.7176402819761365,-4.140473391712908,0.5079225583650737,-0.7215943414925288,66.11
note,G,up,0.1733469387755102,0.18742857142857142,0.15879591836734694,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.276191322659426,0.11784939961656227,1.7190275238345847,-4.142656383647862,0.5111151966507073,-0.7152744697894129,66.12
note,G,up,0.17595918367346938,0.18971428571428572,0.15861224489795916,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2707540524513536,0.1171054416671069,1.7204147059290378,-4.144839882724627,0.5143080676274445,-0.7089545980862972,66.13
note,G,up,0.17857142857142855,0.192,0.15842857142857142,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.265316834379513,0.11636148371765165,1.7218019776694837,-4.147022621088674,0.5175009386041816,-0.7026348651137642,66.14
note,G,up,0.18118367346938774,0.19428571428571428,0.15824489795918367,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2598796510651598,0.1156175734792173,1.7231891597639366,-4.149205866594533,0.5206935768898153,-0.6963147159494827,66.15
note,G,up,0.18379591836734693,0.1965714285714286,0.15806122448979593,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2544423460995997,0.11487375866282479,1.7245761625664038,-4.151389112100393,0.5238864478665524,-0.6899948442463668,66.16
note,G,up,0.18640816326530613,0.1988571428571429,0.15787755102040818,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2490051454065028,0.11412975300234862,1.7259634343068497,-4.153572104035345,0.5270790861521861,-0.6836749725432509,66.17
note,G,up,0.18902040816326532,0.20114285714285718,0.15769387755102043,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2435678230621985,0.11338574734187234,1.7273505566373073,-4.155755095970298,0.5302719571289232,-0.6773551008401351,66.18
note,G,up,0.19163265306122448,0.20342857142857146,0.15751020408163266,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.23813057023287,0.11264212336956358,1.7287376490857675,-4.157938087905251,0.5334644790690051,-0.6710352291370192,66.19
note,G,up,0.19424489795918365,0.20571428571428574,0.1573265306122449,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.2326934477441203,0.11189802228704548,1.7301248909442157,-4.1601208262692975,0.5366572337001905,-0.6647154961644863,66.2
note,G,up,0.19685714285714284,0.20800000000000002,0.15714285714285714,0.0,-0.052866242834671784,-2.4227626539681686,,,-2.227256055884841,0.11115425518167399,1.731511893746683,-4.162304325346063,0.5398503373680312,-0.6583953470002046,66.21000000000001
